position,tier,queue,killsPerMinMean,killsPerMinStd,deathsPerMinMean,deathsPerMinStd,assistsPerMinMean,assistsPerMinStd,totalDamageDealtToChampionsPerMinMean,totalDamageDealtToChampionsPerMinStd,totalHealPerMinMean,totalHealPerMinStd,totalUnitsHealedPerMinMean,totalUnitsHealedPerMinStd,damageSelfMitigatedPerMinMean,damageSelfMitigatedPerMinStd,damageDealtToObjectivesPerMinMean,damageDealtToObjectivesPerMinStd,damageDealtToTurretsPerMinMean,damageDealtToTurretsPerMinStd,timeCCingOthersPerMinMean,timeCCingOthersPerMinStd,totalDamageTakenPerMinMean,totalDamageTakenPerMinStd,goldEarnedPerMinMean,goldEarnedPerMinStd,totalMinionsKilledPerMinMean,totalMinionsKilledPerMinStd,totalTimeCrowdControlDealtPerMinMean,totalTimeCrowdControlDealtPerMinStd,killsRatioMean,killsRatioStd,deathsRatioMean,deathsRatioStd,killAssistPerMinMean,killAssistPerMinStd,visionScorePerMinMean,visionScorePerMinStd,neutralMinionsKilledPerMinMean,neutralMinionsKilledPerMinStd,neutralMinionsKilledEnemyJunglePerMinMean,neutralMinionsKilledEnemyJunglePerMinStd,visionWardsBoughtInGamePerMinMean,visionWardsBoughtInGamePerMinStd,wardsPlacedPerMinMean,wardsPlacedPerMinStd,wardsKilledPerMinMean,wardsKilledPerMinStd,xcor_0Mean,xcor_0Std,ycor_0Mean,ycor_0Std,xcor_1Mean,xcor_1Std,ycor_1Mean,ycor_1Std,xcor_2Mean,xcor_2Std,ycor_2Mean,ycor_2Std,xcor_3Mean,xcor_3Std,ycor_3Mean,ycor_3Std,xcor_4Mean,xcor_4Std,ycor_4Mean,ycor_4Std,xcor_5Mean,xcor_5Std,ycor_5Mean,ycor_5Std,xcor_6Mean,xcor_6Std,ycor_6Mean,ycor_6Std,xcor_7Mean,xcor_7Std,ycor_7Mean,ycor_7Std,xcor_8Mean,xcor_8Std,ycor_8Mean,ycor_8Std,xcor_9Mean,xcor_9Std,ycor_9Mean,ycor_9Std,xcor_10Mean,xcor_10Std,ycor_10Mean,ycor_10Std,xcor_11Mean,xcor_11Std,ycor_11Mean,ycor_11Std,xcor_12Mean,xcor_12Std,ycor_12Mean,ycor_12Std,xcor_13Mean,xcor_13Std,ycor_13Mean,ycor_13Std,xcor_14Mean,xcor_14Std,ycor_14Mean,ycor_14Std,xcor_15Mean,xcor_15Std,ycor_15Mean,ycor_15Std,spell_1,spell_11,spell_12,spell_13,spell_14,spell_21,spell_3,spell_30,spell_31,spell_32,spell_39,spell_4,spell_6,spell_7
MID,SILVER,420,0.23500132382063765,0.15018505598499535,0.20291601713724056,0.10867603434750907,0.2105919805211054,0.12753134227085494,637.8918552942031,255.463965123932,6.508406314074702,32.48205115930459,0.039890290522248004,0.0256418428380242,497.3626527619467,306.3728656047618,203.44823663389724,195.79475493221676,93.60159224500613,104.07596997522484,0.6869851675356531,0.6106234063603725,718.7465723641702,233.45722443889258,386.63648367447416,73.20747221866776,5.49226986144272,1.2087036093893202,5.874784568475245,5.383050224848569,0.4785534073536094,0.15580523683492353,0.21291620355753652,0.09672025147685709,0.445593304341743,0.20948734556927556,0.6492789633872197,0.2654960178064047,0.3892562083705684,0.40290523137463297,0.07127934371407287,0.14036780410107544,0.0682896101999707,0.06371585756603852,0.30322768600529987,0.09440599400318538,0.07083748282715907,0.0701294803919512,7413.633116883117,6973.48247640099,7360.506493506494,6977.625037886373,7517.840909090909,2391.2272067731665,6784.613636363636,2305.2839184576455,7402.159090909091,983.7154709071636,7434.366883116883,969.6735632962909,7475.607142857143,1237.5580892683925,7533.896103896104,1180.3360487028713,7169.581168831169,2003.2734326993132,7239.688311688312,1988.8047169614756,7458.659090909091,2288.5898345124447,7293.233766233766,2222.202284679611,7545.590909090909,2155.5790612799356,7280.782467532467,2165.429561785184,7597.107142857143,2329.2003475101324,7469.198051948052,2237.2104932854554,7592.275974025974,2511.251117352581,7073.262987012987,2329.7216381079893,7958.782467532467,2539.242279979262,7250.457792207792,2521.948918346068,7707.116883116883,2734.2565233495384,7680.318181818182,2552.8274487558133,7354.633116883117,2814.8731259367974,7317.126623376624,2666.560556015559,7748.142857142857,2470.6646850675666,7186.902597402597,2407.586858055422,7964.899350649351,3112.5930640979373,7172.850649350649,2911.587815314218,7847.5032467532465,3171.7953541675834,7036.75,3107.550223257083,7724.084415584415,3301.784049292177,7218.636363636364,3207.4660994919323,0.016233766233766232,0.003246753246753247,0.24025974025974026,0.0,0.6590909090909091,0.03571428571428571,0.022727272727272728,0.0,0.0,0.0,0.0,0.9967532467532467,0.012987012987012988,0.012987012987012988
MID,BRONZE,420,0.2398827750211921,0.158221116346432,0.20346658815521465,0.09629315961474866,0.21531141587656136,0.11882534259420058,642.8148350731207,272.9670600175012,8.97074416170059,40.65941872304405,0.0380632869956905,0.024050698327819264,530.2656242906477,321.95054205530386,175.01427536131877,174.9905804707303,89.93896155813844,104.70288676747306,0.7156544221607417,0.7776605765031414,745.0670835492419,210.70553957939708,374.35523201010454,80.13863856635626,4.979995023905391,1.2831828792163211,5.524775221619305,5.447367341365424,0.46852141625605853,0.14867469334512803,0.21091681210924998,0.0801001325644276,0.4551941908977535,0.20898090303402203,0.5998233452657725,0.23710190347406893,0.3801343320117444,0.4043511513708824,0.07930359887323514,0.17104876926440604,0.05331009957222585,0.05538033375869925,0.2836104918111651,0.10057846806589545,0.05695761810314071,0.055222497368713826,7747.773462783171,6961.425007627817,7696.417475728155,6964.020765190558,7616.411003236246,1868.420951834773,6859.757281553398,1810.7084578882132,7375.754045307443,626.2450075168274,7397.919093851133,579.5233178229112,7502.501618122978,1255.1700113142315,7559.864077669903,1172.1742372634274,7324.754045307443,2084.5668936532297,7642.605177993528,2073.741250055294,7559.242718446602,2129.785766614967,7550.828478964401,2124.802305478826,7408.255663430421,1850.2600350791247,7340.016181229774,1920.7875844409532,7841.537216828479,2285.100826743349,7242.3236245954695,2180.7710566266665,7673.122977346278,2763.6104792338892,7374.349514563107,2678.6529459255585,7495.974110032363,2165.6998042629725,7468.922330097087,2041.98236230722,7494.73786407767,2508.8530492278933,7496.0485436893205,2386.663558703039,7514.472491909385,2745.886538064285,7255.281553398058,2788.1231669076114,7527.650485436893,2832.4028085091886,7214.501618122978,2728.1524415463946,7824.385113268609,2898.5556015422944,7080.708737864078,2877.37484060254,7928.459546925566,2826.2145445396263,7257.588996763754,2817.491086425355,7967.491909385113,2871.0410264260145,7191.495145631068,2888.0778553979453,0.019417475728155338,0.0,0.2297734627831715,0.0,0.7152103559870551,0.019417475728155338,0.009708737864077669,0.0,0.0,0.0,0.0,0.9935275080906149,0.0,0.012944983818770227
MID,IRON,420,0.22793900556588545,0.17279130913699328,0.19716397467748747,0.10549333050088347,0.18860135590588098,0.12660117095610007,620.3483814554114,287.2383350282097,6.764530741737069,38.2153149029717,0.037759603007967685,0.018785670571198156,489.4994594571457,314.63004384178464,167.04735742946946,177.73973439948531,89.95869624279834,94.549780437765,0.7182410309339313,0.6705147698491912,711.0451997243891,237.57702062698965,362.1723456484055,88.89235902957094,4.815826486146212,1.3338156513848964,5.1856845876325615,4.168945235338557,0.45513421534097714,0.17899121151010847,0.20532273349607216,0.08747475738075336,0.4165403614717665,0.23183335996591375,0.5416299687505326,0.2177216886944514,0.28775170967567315,0.3557098224839737,0.07237855726852788,0.1712344942807757,0.04400657090998362,0.05500821314183893,0.2770937803972552,0.08823953576548078,0.047814169833056294,0.052720873330962745,7909.956043956044,6953.280395810789,7855.630036630037,6950.233958089664,7642.655677655677,1905.246972984099,7170.391941391941,1942.4157081626922,7440.208791208791,933.4374429614609,7534.534798534799,876.3379223310449,7535.681318681319,1501.7804620373374,7671.831501831502,1446.18981171352,7390.271062271062,1652.8986414484636,7581.40293040293,1617.3550958796438,7547.663003663004,2420.338707607957,7523.3003663003665,2350.5638742853707,7399.794871794872,2377.4354869338576,7504.846153846154,2367.2542651046397,7662.18315018315,2345.982119718428,7220.0989010989015,2265.119564375776,7564.388278388278,2564.438782229608,7504.802197802198,2507.1506862714937,7783.5018315018315,2279.1077945439624,7498.421245421246,2294.2503281515387,7386.1611721611725,2767.5635035147534,7416.912087912088,2709.768144446092,7610.556776556777,2662.3656727851762,7532.446886446886,2709.961678614346,7716.128205128205,2422.7221416032794,7412.128205128205,2328.9749185002006,7739.062271062271,3013.270404261173,7304.0329670329675,2915.785003461191,7751.227106227107,2819.6777427984816,7186.8388278388275,2943.4624350042204,7899.007326007326,2871.5813459515157,7180.472527472528,2999.117210827088,0.007326007326007326,0.0,0.19047619047619047,0.0,0.7435897435897436,0.02197802197802198,0.007326007326007326,0.0,0.0,0.0,0.0,0.9963369963369964,0.007326007326007326,0.02564102564102564
MID,TOTAL,420,0.23496432991030897,0.1552784562200067,0.20336134675975984,0.10171916486409714,0.2150228923645643,0.12958577441818578,644.1033800915087,256.62142702799923,10.360156961880039,45.003699377680796,0.040743159836333656,0.029571762441409195,513.6989295648965,299.43194246738625,189.63288081163608,180.67065329819795,90.3864188044881,102.74988830829331,0.7148359664355469,0.7140880305216096,738.1399942382144,220.10360273365396,386.0739940897207,78.92072055310284,5.493952839443231,1.2943417709208414,5.717626900146717,4.944788780170293,0.47806208464547717,0.15828952335750596,0.21032075424834726,0.08546631211912199,0.44998722227487326,0.21620093216609554,0.6659743749384193,0.2633727983675145,0.3622563484840441,0.37035250732692443,0.06948267729022327,0.14897330556679333,0.07221478150283188,0.06442666356114223,0.2984476855210571,0.10157219705552803,0.08262291111359499,0.07551633931611411,7749.526136363636,6951.248808291102,7698.475,6953.429770643408,7673.466477272727,2206.2182710932307,6998.536931818182,2200.281371432581,7421.936363636363,849.903047299078,7462.619886363636,799.7490114750393,7413.663636363636,1343.6852988768226,7583.564204545454,1310.9444704602888,7334.136931818181,2117.557249776893,7567.027272727273,2112.8313003788694,7523.602272727273,2260.9843001340096,7453.61875,2232.8731208043855,7528.095454545454,2228.342008757912,7334.717045454546,2249.126204542934,7683.564772727273,2401.7898130781027,7341.388636363637,2371.164777854257,7675.629545454545,2609.0399771391385,7304.355681818181,2538.5929911743997,7670.641477272728,2382.5806090449532,7381.744318181818,2331.683357750165,7566.519318181819,2733.861090959734,7458.985795454545,2644.194564119518,7524.435227272727,2680.612645032744,7305.005113636364,2699.169658705716,7654.805113636364,2717.7042938579393,7166.938068181818,2654.322803529732,7967.234090909091,2936.954791860794,7103.081818181819,2967.1055287937434,7836.663068181818,3010.2568241524064,7124.396022727273,3019.1066180983457,7969.811931818182,3104.9745460529903,7013.317613636364,3103.5148926205334,0.01875,0.0005681818181818182,0.2409090909090909,0.0,0.678409090909091,0.022727272727272728,0.017613636363636363,0.0,0.0,0.0,0.0,0.9943181818181818,0.0125,0.014204545454545454
JUNGLE,DIAMOND,420,0.22667767093667476,0.14957485292223427,0.1932539056527041,0.0950130578640178,0.290992775126489,0.16982658323068317,514.6162141580504,218.07554995253082,82.75663407417942,234.31668424075224,0.06664283741477253,0.09588475219539874,682.4677165424068,313.8995161199575,723.3821990203847,410.6030519383369,38.75562889031779,59.85051075790309,0.6659560969282734,0.36153654498875004,962.1094220345007,208.10677385942716,392.6240645719129,72.86555136316898,1.1555072825647772,0.6220733025951838,11.565987212240685,5.46407618297659,0.5698624837563725,0.15345684627866074,0.20534717457594895,0.07262318124724472,0.5176704460631638,0.24073161885791444,0.9472599561508438,0.3114699746456398,4.523039590778878,0.9373577542197795,0.39170799564508857,0.3674506179014507,0.16960274864653557,0.10876365436957808,0.2679006861065651,0.16881943470435354,0.1635637849468068,0.10579656677380352,8114.317857142857,6949.606442200314,7925.414285714286,6949.832795477877,8366.44642857143,3016.2257690022034,6534.471428571429,3354.9386384847567,8563.871428571429,3248.77968342558,6892.785714285715,2631.011536086642,6399.2,3043.414917701877,8635.732142857143,2943.234504917075,6970.928571428572,3259.3669848351037,7778.932142857143,3190.6444668214717,8161.7357142857145,3358.232653280387,6969.25,3460.0963473543493,8081.446428571428,3465.67253901136,7214.403571428571,3569.263991174774,8150.696428571428,3163.6944133727325,7070.267857142857,3357.0481299250664,8011.871428571429,3178.0148451777245,6968.364285714286,3237.0053590899824,7371.5,3392.238138957501,7669.185714285714,3399.750433779157,7393.796428571429,3375.368619400417,7795.3,3270.900545052882,7723.460714285714,3492.2370199442394,7254.928571428572,3399.408440300108,7853.857142857143,3337.1281153668247,6785.146428571428,3330.9146165554735,8451.567857142858,3469.65281577935,6942.346428571429,3415.8581132954587,7835.121428571429,3360.3887489905146,6912.253571428571,3319.578011677755,7273.803571428572,3409.1920716423715,7138.760714285714,3476.7311115625575,0.0,1.0,0.0,0.0,0.03214285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.9357142857142857,0.03214285714285714,0.0
JUNGLE,PLATINUM,420,0.2167722101422709,0.1324670707598897,0.2004143894668426,0.09713690437487749,0.30096690716171853,0.16898771725985723,521.4272788195051,211.15973166345645,94.56159706712302,281.14356956123584,0.06154666882957302,0.08054138863815803,734.2289455070543,346.01122684892886,662.2139825657345,381.8192581520154,32.81251224124681,46.7755851726001,0.7210688102471169,0.5369490164606364,1003.7225636952601,222.47935808135966,382.4355500404913,66.50986133930488,1.1466370350115616,0.5539394180990458,12.190591121285456,6.31053708038607,0.5396810095267994,0.14817926561299866,0.2007278227404524,0.07162359660741385,0.5177391173039895,0.22842794127602076,0.912504041951262,0.3001830327102741,4.301072513421894,0.9154518527519692,0.32181152272168234,0.3118205256789049,0.14366735752170434,0.08870137536418633,0.24101183686574704,0.12946868726522337,0.1564444866617378,0.09902653529297165,8131.208480565371,6950.707049778656,7950.498233215548,6948.454775093646,8859.964664310954,2638.088601020077,6253.247349823321,3071.7272733996433,8447.035335689046,3149.6852840907586,6994.770318021201,2404.6097146279753,6356.314487632509,3095.711344261274,8743.830388692579,2897.896912802331,7265.385159010601,3319.5808123264896,7549.4169611307425,3167.1554550717483,8280.812720848056,3581.756932026697,6889.219081272085,3419.573014912164,8078.187279151944,3627.1360011977936,7022.296819787985,3579.764851754246,8280.95406360424,3224.5625303390784,6658.911660777385,3358.1802426037075,8243.0,3227.8336926672246,6818.356890459364,3266.6612517798135,6728.533568904593,3345.5528036204114,8064.43109540636,3231.990710899662,7316.904593639576,3411.6613163785555,7829.16961130742,3146.31909322278,7588.904593639576,3542.4058891907275,7148.8692579505305,3759.9907924676686,8199.151943462897,3481.648623340067,6922.459363957597,3647.310180693976,8460.070671378091,3305.8974267823687,6621.9646643109545,3353.9155711379244,8439.886925795054,3497.3571421970455,6645.47703180212,3412.1725700087673,7823.671378091873,3272.1924690863248,7393.540636042403,3428.6581883637273,0.0,1.0,0.0,0.0,0.02120141342756184,0.0,0.0,0.0,0.0,0.0,0.0,0.9540636042402827,0.024734982332155476,0.0
JUNGLE,GOLD,420,0.22759798501013068,0.13799621346276758,0.19686419994021231,0.08893953529143343,0.270629789708467,0.14488309831415766,537.9482363968998,244.02501161107782,80.01035548258001,240.6455531751466,0.06111204437771445,0.08765823372145477,756.6718758045914,368.0964891197985,683.2083768625196,419.5747867850099,39.44337127673341,54.00272733706991,0.8173709002785271,0.935986429530231,992.4577064519195,213.48336766444643,389.44318278413647,70.18145505093155,1.3233211189140028,0.637528906997886,11.465148339988863,5.950324606333738,0.5207690215947531,0.15981973813965314,0.1978380255335532,0.07622665262178582,0.49822777471859775,0.2122279279303068,0.8982459283202341,0.3492856693810888,4.22812287152078,0.9357019931608795,0.3295065427130227,0.32481560599748144,0.1193645937164697,0.09225488962664677,0.2568329509605774,0.1483368494002826,0.14169636734095506,0.08854079352836487,7972.4078947368425,6961.919362690919,7791.3223684210525,6960.894852665211,8849.47697368421,2670.1105833880447,6232.3026315789475,2770.0078112612787,8842.64802631579,3142.1436731162285,6775.690789473684,2225.170604898641,6063.980263157895,2843.703778723678,8881.730263157895,2619.50049522684,6872.7203947368425,3256.8032268156057,7905.5953947368425,3327.0381565530984,8173.319078947368,3446.0582686486778,6869.575657894737,3307.382476482292,7924.161184210527,3602.602810044039,7322.434210526316,3569.414190819616,8209.16447368421,3282.862207965709,6890.911184210527,3373.6560069858724,7935.930921052632,3165.5387434789795,6862.296052631579,3230.7144696910054,7163.25,3288.9647969602174,8013.6546052631575,3194.565960970069,7080.463815789473,3502.749974637784,7881.3125,3516.6726779448254,7652.233552631579,3646.698696206846,7584.881578947368,3395.8342883572777,7800.453947368421,3524.32519831566,6835.394736842105,3455.9323266390566,8386.730263157895,3278.6914609305354,6466.463815789473,3601.7588065189134,7976.588815789473,3501.059963778614,6893.710526315789,3387.677277290496,7738.815789473684,3342.0168915264653,7444.5921052631575,3449.451947391529,0.0,1.0,0.0,0.0,0.009868421052631578,0.0,0.003289473684210526,0.0,0.0,0.0,0.0,0.9703947368421053,0.01644736842105263,0.0
JUNGLE,SILVER,420,0.20760945702305056,0.13871579999362763,0.18957408235378842,0.09491966624519654,0.26222546885545,0.1445008263772395,469.27756952419617,228.28255473220335,97.56700105720616,277.18477186131656,0.05798768870268078,0.06459652818332111,699.7451161404096,305.6931729094111,640.5357488191836,401.8445334568299,41.60206031587595,54.35312432596039,0.7318212055349561,0.7318727201318798,955.6648257906646,213.2972514262567,370.5069052549984,67.94697621885183,1.1939585289880392,0.5904052913035704,11.314246624035635,5.6104855550049075,0.5052600276940807,0.1552524262909971,0.19965580833046181,0.08107605690606119,0.46983492587850056,0.21434927596968248,0.7940598474137797,0.3183930582845101,3.994049295656632,1.0084222102519884,0.2871103646320152,0.33071369389351235,0.09006518027943365,0.08311258326863236,0.2518090680808039,0.11951162400352638,0.10767276863955091,0.0854299118719607,7650.090322580645,6973.069396888424,7467.329032258064,6972.528994380128,8655.696774193548,2800.015333694014,5847.667741935484,2741.4314704858643,8381.435483870968,3400.2375998312823,6840.732258064516,2139.315959072539,6144.451612903225,2889.716735523911,8925.487096774194,2834.3791129881774,7271.874193548387,3405.0647181706513,7954.683870967742,3140.667565042175,8301.716129032258,3354.5826680952864,6597.393548387096,3319.5714183088066,8051.583870967742,3575.4110413072954,6769.448387096774,3652.049824145265,8282.083870967743,3252.9148978644866,6842.587096774194,3430.3122217943287,8345.53870967742,3388.663059410292,6636.0451612903225,3058.7812014074016,7043.409677419355,3437.826746798967,8013.0451612903225,3217.1619029709973,7141.187096774193,3253.2142707013786,7849.029032258065,3220.7441615016487,7550.374193548387,3590.5289090301253,7452.738709677419,3604.0559172248936,8037.538709677419,3464.1860357207247,6859.812903225807,3423.3873434644875,8660.406451612904,3196.378002152487,6776.383870967742,3272.5371842643335,8501.003225806451,3301.444843550433,6479.503225806452,3319.1213977106004,7509.2806451612905,3430.0410494037897,7394.4258064516125,3580.091900880388,0.0,1.0,0.0,0.0,0.016129032258064516,0.0,0.0032258064516129032,0.0,0.0,0.0,0.0,0.9548387096774194,0.025806451612903226,0.0
JUNGLE,BRONZE,420,0.21276670016719948,0.15044188904213243,0.20081214677984988,0.10825937310266974,0.2583637548180192,0.1531424846687992,509.5573514300778,241.59355113220929,63.83042172917575,211.74659235186397,0.05320330626460135,0.0709675051834742,727.8732799353222,382.2185885011619,594.5424123323085,382.8962363539778,45.463087221538,56.89112079234006,0.7720207700654882,0.9287048446315687,969.7602362370134,224.62584434560736,369.12373632613554,74.35767954888722,1.23444870433578,0.6066611499304938,10.587540413294194,6.061561618106272,0.4887757478880439,0.16746565688478282,0.20404120261994438,0.08304707501896923,0.4711304549852187,0.22120340640936598,0.7207862764567631,0.26468701526055205,3.7476838871684865,1.0998064182084446,0.2744790520875803,0.31360370764621065,0.0735255467488573,0.0790303431244794,0.23483053130655565,0.1139207852984434,0.0858112753582697,0.07248956681842854,7945.184466019417,6961.272884817889,7755.660194174758,6962.484054709151,8789.15857605178,2541.0884039560774,5563.809061488673,2385.3138510413196,9010.252427184467,3214.957132629464,6654.948220064725,2149.74487399881,5973.391585760518,2758.145501809096,8854.045307443366,2480.227235718073,6877.611650485437,3396.340851543588,8214.0355987055,3106.8678597711983,8034.129449838188,3284.226426945632,7173.880258899676,3313.0998229625106,7834.255663430421,3491.23199090151,6844.754045307443,3541.7979664873287,8245.990291262136,3242.980517905685,6724.423948220065,3394.234516470723,8334.877022653722,3299.3313673895286,6853.611650485437,3189.777058018918,7482.090614886732,3332.4206469750575,7293.278317152103,3466.1152522339166,7098.666666666667,3515.798663522165,7744.197411003236,3341.8055947317293,7648.0097087378645,3481.4167537859926,7640.47572815534,3313.339764207377,7554.129449838188,3515.4661496623885,7111.614886731391,3539.1835387115425,8395.47572815534,3309.2054589736754,6693.4012944983815,3310.3441263022446,8375.440129449838,3268.6664563793784,6960.271844660194,3205.7993224764423,7808.601941747573,3390.3273881481396,6864.624595469256,3380.630474344752,0.0,1.0,0.0,0.0,0.006472491909385114,0.0,0.0,0.0,0.0,0.0,0.0,0.9838187702265372,0.009708737864077669,0.0
JUNGLE,IRON,420,0.19935713209400568,0.14944936453148433,0.19725931982170505,0.10668417138988084,0.21345076960369117,0.14145972135105706,450.44303269371954,243.40973935905757,67.61182152453156,222.9369387233918,0.0513664570988239,0.052998559572499805,667.0415074483321,354.98017044011004,516.7631109759188,377.97815081630546,38.36627780867726,62.13702178234805,0.7923150399683337,1.0832436965900594,923.8650129258126,221.55742076388637,351.21064447617533,75.66837279297144,1.1702378895566918,0.7320204570031399,11.395884164613769,6.489507806360573,0.4548559896834556,0.18146654954496372,0.20428860839290527,0.08648795690223775,0.4128079016976968,0.23603128171811472,0.6404809536100594,0.2548289515519322,3.6219325822021364,1.1557308391843375,0.2977766162656841,0.3582384812670727,0.04957581784500555,0.07272338274470304,0.22801723626517748,0.11343474874342313,0.06288102069254385,0.05999365727622407,8065.282608695652,6949.514734126542,7889.304347826087,6957.030921157722,8995.31884057971,2490.904278254297,5930.536231884058,2504.1325368915363,8863.77536231884,3316.0581605122475,6344.514492753623,2148.091332866145,5922.971014492754,2801.0114457382683,9194.753623188406,2379.976385861749,6650.054347826087,3384.5943912674693,8660.427536231884,2941.0915608452865,8200.855072463768,3257.01918167958,7040.010869565217,3257.588556511977,8370.394927536232,3353.794648645511,7171.177536231884,3600.7394312838906,8099.039855072464,3347.3998270362267,7105.355072463768,3210.4436720875365,8169.858695652174,3508.307830118327,7046.56884057971,3291.390545425515,7658.036231884058,3286.095955904171,7550.297101449275,3262.2250463798373,7184.739130434783,3559.5080493683095,8105.873188405797,3492.9214063779145,7456.952898550725,3465.449583525232,7437.065217391304,3477.7732493526723,8014.952898550725,3648.5253969677724,7047.442028985507,3517.846791884575,8258.039855072464,3693.9741942109863,7140.268115942029,3602.0379616188593,8311.242753623188,3474.779993420385,6930.746376811594,3494.524874062477,7844.75,3607.3664066487872,7313.836956521739,3696.4683005480406,0.0,1.0,0.0,0.0,0.010869565217391304,0.0,0.0,0.0,0.0,0.0,0.0,0.9782608695652174,0.010869565217391304,0.0
JUNGLE,TOTAL,420,0.21517166927489623,0.14336055138774273,0.1963323346987155,0.09862216773990579,0.2661519726606887,0.1561723458895217,500.81967588121057,233.34198867063208,81.0931730762147,246.09620224532364,0.0585975655724171,0.07678113691794003,712.1698569887897,347.38029912246054,637.0915014370037,401.09254559676884,39.5358270410105,55.87099652391668,0.7509130969477045,0.8050841446854226,968.2463218028772,218.51651030924907,375.9394093854835,72.5259482710738,1.2059519814528725,0.627144544890756,11.406384377241853,5.995675211665447,0.5129441382224051,0.16492733750430114,0.20191352473749247,0.07869035294187068,0.4813236419355849,0.2277205369658104,0.8184974172097516,0.32074145028251927,4.0663149575114685,1.0577618884277022,0.3160757519386695,0.3361521061235748,0.10712598969734502,0.09673885934978425,0.2467945298086402,0.13397550969257485,0.11940791671801149,0.09377402349536268,7973.530646992054,6950.133205283071,7790.288308740068,6950.93125620796,8752.576617480136,2700.8898355084552,6051.511350737798,2829.867943202336,8686.364926220203,3250.9633203310173,6752.2145289443815,2290.91353925773,6140.38649262202,2906.1897539124825,8872.365493757094,2701.1874792756157,6987.598751418842,3341.041255650333,8009.224744608399,3164.2072771531316,8191.236662883088,3377.8813212583846,6920.745743473326,3345.8815731392083,8050.4438138479,3521.579242891217,7052.307604994325,3586.424116573479,8213.44097616345,3248.923847721212,6878.042565266743,3356.3544257308404,8175.988081725312,3295.1583434020026,6859.629965947786,3208.465033107832,7238.855845629966,3356.990086756409,7768.051078320091,3304.9625760992785,7198.44040862656,3433.7490218995786,7864.719069239501,3331.595502579881,7604.130533484677,3534.704406338886,7425.7661748013625,3492.356870656002,7905.089670828604,3497.354160299209,6927.345062429058,3483.750289340397,8438.338251986379,3370.5539966610263,6766.930760499433,3427.921681216907,8243.149829738933,3403.5207046642654,6801.3876276958,3354.864390394764,7666.99772985244,3409.8346688727474,7256.7769580022705,3502.667801737242,0.0,1.0,0.0,0.0,0.015891032917139614,0.0,0.0011350737797956867,0.0,0.0,0.0,0.0,0.9631101021566402,0.019863791146424517,0.0
BOTTOM,DIAMOND,420,0.1946377325149559,0.13359382338762166,0.18072052682474057,0.0881113342811127,0.25607689948663315,0.1443102518222843,633.0713468803189,256.0649810825005,85.88292832732267,67.38433872273215,0.10460431129370489,0.04756904869875813,304.5603097153939,128.77982280776732,329.8921385938269,245.86935178868202,131.02844277761287,124.88313692280595,0.545317242404667,0.5247326113572899,570.7084424580132,153.6000029301923,411.2373826463771,70.29928023252667,6.8101309624232265,1.03475994795492,7.256525910821755,7.951068203794943,0.49347131218897955,0.16034414062992783,0.19314015155098904,0.07289642270273901,0.45071463200158907,0.22587138656806358,0.7328978297716049,0.2914969012366455,0.465299329406722,0.3647509811954619,0.06813918108222845,0.12720431386774794,0.06978047573785057,0.05894269606962146,0.32075583543542135,0.09139904937212534,0.1330096268565524,0.08438958359550977,7786.741007194245,6948.407233366149,8040.496402877698,6949.340858932825,9720.928057553956,2505.8126639313955,5221.640287769784,2790.990831156289,12329.28417266187,1095.5955051989438,2516.0359712230215,744.9794696860756,12162.76618705036,1618.7671042845936,2661.7158273381297,1312.0108970754093,12135.420863309353,2033.2956742119252,2991.7086330935253,1786.1078405426545,11794.899280575539,2604.691790895623,3220.661870503597,2565.224100678094,11848.744604316547,2353.1694571586545,3242.2410071942445,2647.0569863526284,11798.823741007194,2132.5253367266005,3297.751798561151,2498.7404465130176,11731.669064748201,2425.5473918302,3230.8812949640287,2408.2764385823334,11864.402877697841,2328.0587293304925,3199.622302158273,2401.037380600045,11559.244604316547,2717.805667063753,3616.4928057553957,3083.4842425339675,11312.05035971223,3046.898151239247,3605.672661870504,2713.660326088568,11375.877697841726,2889.0596897823634,4032.8057553956833,2844.9801617898124,10893.633093525179,3188.7042243263336,4390.028776978417,3243.240450553663,10432.73381294964,3112.8533710077118,4684.46762589928,3283.4583803927285,9983.028776978417,3206.3600209593496,5264.413669064748,3325.3351848795696,0.09712230215827339,0.0,0.007194244604316547,0.0,0.007194244604316547,0.01079136690647482,0.025179856115107913,0.0,0.0,0.0,0.0,1.0,0.0,0.8525179856115108
