position,visionScoreMean,visionScoreStd,csPerMinMean,csPerMinStd,deathsRatioMean,deathsRatioStd,killAssistPerMinMean,killAssistPerMinStd,damageDealtPerMinMean,damageDealtPerMinStd,damageTakenPerMinMean,damageTakenPerMinStd,killsRatioMean,killsRatioStd
top,15.093333333333334,7.616077918268881,5.107018073805373,1.2966479531135502,-0.1963730187050572,0.06400848269608726,0.3509742906986776,0.17543652043511654,581.9394688907042,226.71664548531547,824.4317646556792,236.29502844698018,0.37818552471434047,0.14716427611768965
mid,17.28138528138528,8.18447893661877,4.8703825034768125,1.338166188152912,-0.20329681360309412,0.0701279846693535,0.4344405193357809,0.19208214462460785,621.2662087847491,242.1396222510113,707.1338957323983,214.98554568632903,0.4734370616174567,0.14847977481120023
jungle,20.22466960352423,8.478901939421151,1.1615429680286722,0.5403168115206378,-0.20924993390181112,0.07034277383468768,0.446354680166169,0.2194754799274201,461.6463543016584,236.1748002339358,933.1335315498104,185.51064878413868,0.4835108520149485,0.18150879751828686
carry,16.385964912280702,8.409674282146906,5.427856959864393,1.1284577906644664,-0.19408497735767252,0.06584815229566557,0.42757154209463705,0.19593061517008223,576.3554461134178,251.43152914899437,571.1872605753492,149.09523606849928,0.46349182871854866,0.15479544527935998
support,40.728070175438596,20.240529449170023,0.9709160258070172,0.4658587973919547,-0.19392410824418865,0.08178956140140053,0.4399366267183602,0.2025581800927195,322.40223887175915,135.1054711318856,521.9300720489996,194.59602475132837,0.4750954920965296,0.14475489663494276
