position,visionScoreMean,visionScoreStd,csPerMinMean,csPerMinStd,deathsRatioMean,deathsRatioStd,killAssistPerMinMean,killAssistPerMinStd,damageDealtPerMinMean,damageDealtPerMinStd,damageTakenPerMinMean,damageTakenPerMinStd,killsRatioMean,killsRatioStd
top,15.12888888888889,7.694287718305281,5.137329685906053,1.2627815231352522,0.1931812907618603,0.06646236697863209,0.35297177823940185,0.18403106504609082,585.9356348289717,223.80177241966592,819.2101080510491,234.60266916658347,0.37994728128535843,0.1532636008889679
mid,17.24669603524229,8.33857254767627,4.921652563085306,1.315856710409817,0.1969682669522262,0.07783622924955982,0.43262765684326876,0.19101392092884809,613.2785973451847,229.6817777564898,709.0520312021287,211.67083613403526,0.47659777289392685,0.14960872670515094
jungle,20.402714932126695,8.93287044649263,1.155256725523615,0.5431505384850984,0.21449247386620718,0.07280565227682463,0.43790915011280007,0.2101139257580166,449.3263903269289,218.5707404298822,931.9920697101301,170.76287306494405,0.48355039713117637,0.17618344793995605
carry,16.443396226415093,8.559333132414256,5.432677113624425,1.1691978919172814,0.1940363958064626,0.06558951964356928,0.42156277767203915,0.1893026785325208,559.4574236725327,235.24466535658678,565.9567270247273,142.61410770078933,0.4664614955027628,0.1513393153279356
support,40.75342465753425,20.712169552601665,0.9951749309549391,0.4562380981734069,0.19138098664798378,0.077650764226202,0.4426944796410831,0.20875687194861786,322.19271686273964,136.69119409517833,522.7315040086121,181.23487985425962,0.48127815673748187,0.14220857377645557
